explanations,datasets,attributed_fns,methods,reversed,Value
lime,dna,logit,baseline,original,"[2.0659643e-05 5.1919724e-05 6.5107648e-05 4.0606462e-04 2.4011844e-05
 1.9768925e-04 7.8744517e-05]"
lime,dna,logit,baseline,original,[ 0.00036585 -0.0003439  -0.00023367]
lime,dna,logit,baseline,original,[ 0.00013211  0.00018473  0.00029471  0.00014222 -0.00010108 -0.00017355]
lime,dna,logit,baseline,original,[ 1.8980963e-06  1.1432789e-04 -2.9665997e-04 -1.3063088e-04]
lime,dna,logit,baseline,original,"[ 1.3203465e-04 -4.4852310e-05 -1.3947822e-04 -1.7478396e-05
  1.3725743e-05]"
lime,dna,logit,baseline,original,"[-5.7891943e-05  4.2362791e-04  5.9475657e-05  2.0969287e-04
  4.5785867e-04  1.6809395e-04]"
lime,dna,logit,baseline,original,[ 1.0731306e-04 -3.8863026e-04  5.4373668e-05 -3.7669470e-05]
lime,dna,logit,baseline,original,"[-2.7203931e-05 -1.0719777e-04 -2.0143898e-04 -4.6736703e-04
  7.4653464e-05  1.3700648e-05 -1.5799570e-04]"
lime,dna,logit,baseline,original,"[ 3.3043609e-05  1.7785840e-04 -8.6822445e-05 -6.0833991e-06
 -3.5913890e-05  1.3791025e-05 -6.0292583e-05 -1.2482936e-04
 -3.1657095e-04  5.7092635e-05]"
lime,dna,logit,baseline,original,"[ 2.3402693e-04 -1.2748200e-04 -1.4396431e-04 -2.0463625e-04
  4.5804773e-05 -1.1395518e-04  5.1642535e-05 -1.4036904e-04
  2.4925685e-05 -1.8371048e-04 -1.9349041e-05  6.0640254e-05]"
lime,dna,logit,baseline,original,"[ 7.48967213e-05 -8.31139914e-05 -1.28687054e-04  1.06063446e-04
  8.10569109e-05 -1.17074393e-04 -1.32070243e-04]"
lime,dna,logit,baseline,original,[-2.3204761e-05  2.2366244e-04  7.0149658e-06  3.5101020e-05]
lime,dna,logit,baseline,original,"[-3.7635440e-05 -6.7424075e-06 -1.1849686e-04  1.9035755e-05
 -7.0441914e-05]"
lime,dna,logit,baseline,original,"[ 9.1081965e-06 -1.6642762e-04 -6.4376145e-05 -3.4094806e-04
 -6.0775701e-04]"
lime,dna,logit,baseline,original,"[ 1.2917165e-04 -3.4468714e-05 -2.6322901e-05  8.4158033e-05
  3.1937286e-04 -1.4905352e-04]"
lime,dna,logit,baseline,original,"[ 9.0732239e-05  7.7765435e-06 -1.6240962e-04 -1.5942752e-04
  1.2154854e-04 -1.7629936e-05]"
lime,dna,logit,baseline,original,"[ 1.1102669e-04 -3.2053300e-05 -1.0897685e-04 -2.2352718e-04
 -1.2539793e-04 -4.7086951e-04 -5.4756179e-05 -4.8075774e-04
  3.0026771e-05 -6.0836515e-05  6.8731606e-05  6.5406894e-05]"
lime,dna,logit,baseline,original,"[ 1.7909379e-05  8.2617180e-06 -2.1628193e-04 -1.1381060e-05
 -2.2669612e-04]"
lime,dna,logit,baseline,original,[ 6.7990099e-05  7.4008058e-05 -4.8779583e-04]
lime,dna,logit,baseline,original,"[ 7.9781283e-05  1.3862822e-04  6.0315477e-05  1.6122151e-05
  2.4422654e-04  7.9357837e-05  4.7826674e-05  9.3025505e-05
  3.3373293e-04  7.4284239e-05 -3.9342325e-05 -2.2211319e-04]"
lime,dna,logit,baseline,original,"[ 7.2628289e-05 -7.9121397e-05 -2.1704298e-05 -2.2189460e-04
 -3.1320023e-04 -1.7507060e-04 -3.7882943e-04 -3.3666971e-04]"
lime,dna,logit,baseline,original,"[ 3.2088363e-05  4.6875979e-05 -1.5275093e-04 -6.2138308e-05
 -2.4669908e-04 -2.5589971e-04  1.0641896e-04  3.7299626e-05]"
lime,dna,logit,baseline,original,"[ 2.05864199e-05 -1.00181845e-04 -1.16988580e-04 -6.30002178e-05
  1.32156420e-05  2.63010792e-04]"
lime,dna,logit,baseline,original,"[ 8.9545909e-05  1.6057405e-04  1.4236323e-04  4.3534303e-05
 -1.2247608e-04 -8.6298307e-05  1.4237018e-04  1.3189697e-04
 -2.0390638e-05 -5.7942078e-05 -6.4625783e-05 -8.2659681e-05]"
lime,dna,logit,baseline,original,"[ 5.4434488e-05 -2.5246103e-05  2.9071260e-05  2.7167943e-04
  2.0370995e-05 -4.9249520e-05 -1.3125229e-04]"
lime,dna,logit,baseline,original,"[-8.7668705e-05 -2.0697689e-05 -9.2755472e-06 -1.1773335e-04
 -7.8368328e-05 -9.4700073e-07  8.1901766e-05  7.6218319e-05
 -3.9257010e-04 -1.9474537e-05]"
lime,dna,logit,baseline,original,"[-3.0081761e-05  3.5076511e-07  1.1600867e-04  3.2601689e-05
 -5.2116844e-05  8.4641892e-05 -4.4147197e-05]"
lime,dna,logit,baseline,original,"[ 1.07812026e-04 -1.08042033e-04 -1.10135181e-04  8.79394356e-05
 -1.21804303e-04 -1.12438574e-04]"
lime,dna,logit,baseline,original,"[ 2.3071837e-04 -2.5290999e-04  1.8268281e-04 -3.8976705e-05
 -2.0587216e-04]"
lime,dna,logit,baseline,original,"[-6.15554382e-06  1.02838465e-04  7.25210120e-05 -6.14664823e-05
  6.31556177e-05  2.61634996e-05 -1.06513689e-04]"
lime,dna,logit,baseline,original,"[ 4.7031008e-05 -4.4167162e-05  3.6048601e-05 -4.1940100e-05
 -1.8816882e-04  6.3463391e-05  2.4263911e-05]"
lime,dna,logit,baseline,original,[ 0.00010117 -0.00019921 -0.00010089 -0.00057981]
lime,dna,logit,baseline,original,"[-1.4366995e-04 -3.6505604e-04  1.4539648e-04 -9.5343319e-05
 -8.5248228e-04]"
lime,dna,logit,baseline,original,[ 4.48939936e-05 -1.01631034e-04  5.81618187e-05 -1.62212222e-04]
lime,dna,logit,baseline,original,"[-1.5419262e-04  1.0502701e-04 -2.1766504e-05 -5.1901054e-05
 -2.2166852e-04]"
lime,dna,logit,baseline,original,[ 0.00011735  0.00024034 -0.00014682 -0.00038972]
lime,dna,logit,baseline,original,[-0.00016688 -0.00013497  0.00011559 -0.00118824]
lime,dna,logit,baseline,original,[ 5.6815315e-05  4.3526501e-04 -4.4045708e-04 -3.8458541e-04]
lime,dna,logit,baseline,original,"[ 1.5631440e-04  1.6126578e-05  1.1796405e-04 -7.5834105e-06
  1.3064350e-04 -2.2160923e-05]"
lime,dna,logit,baseline,original,"[ 3.5654142e-05 -4.8231104e-05  6.0718401e-05 -1.0736365e-04
 -4.7048097e-04 -3.1391034e-04  8.4882107e-05 -1.7156839e-04]"
lime,dna,logit,baseline,original,"[ 1.6779604e-04 -1.4378340e-04 -1.8104349e-04  1.2411880e-04
 -5.5776996e-04 -5.0007977e-05 -2.1004531e-04]"
lime,dna,logit,baseline,original,"[-1.3824478e-04 -1.2320539e-06 -1.1266925e-04  3.0685324e-04
  8.1853614e-05  8.4217412e-05 -8.3109575e-05]"
lime,dna,logit,baseline,original,"[ 5.9212769e-05  2.5351972e-06 -3.0642917e-04 -1.6159250e-04
 -7.2232069e-05 -1.4282591e-04]"
lime,dna,logit,baseline,original,"[ 8.87339193e-05 -1.09628134e-04  2.74536957e-04  6.18812410e-05
 -2.43957184e-04]"
lime,dna,logit,baseline,original,[ 0.00015059 -0.00033976 -0.00012144 -0.00029845]
lime,dna,logit,baseline,original,"[-1.6931052e-04  5.8535683e-05 -6.7049470e-05  2.2545437e-04
 -1.1256652e-04 -2.2332947e-04  1.0314719e-04]"
lime,dna,logit,baseline,original,"[ 3.7890713e-05  6.1697356e-05 -7.8026736e-05 -8.5361724e-05
  2.8311160e-05  9.0743320e-05  1.7507302e-04]"
lime,dna,logit,baseline,original,"[ 1.3617007e-04 -4.8488379e-05 -4.4032931e-06 -1.5567802e-04
 -1.5962403e-04 -1.9612396e-04]"
lime,dna,logit,baseline,original,"[ 4.1482654e-05  9.5380019e-05  5.1352661e-05  2.0506291e-04
 -3.9593945e-04]"
lime,dna,logit,baseline,original,"[-3.6343350e-05  7.2744995e-05 -6.3891595e-05  1.0440733e-04
  1.2291760e-04  2.3341196e-04]"
lime,dna,logit,baseline,original,[ 0.00019604 -0.00020689  0.00011219 -0.00039869]
lime,dna,logit,baseline,original,"[ 5.6144636e-05 -1.0164082e-04  2.6099273e-04  8.7335335e-05
  1.2386008e-04  1.7709049e-04]"
lime,dna,logit,baseline,original,"[ 2.87871808e-05  6.20264909e-05 -1.12447655e-04 -3.49431066e-05
  4.84384829e-04  1.63938385e-04]"
lime,dna,logit,baseline,original,[-2.69439497e-05 -5.70322081e-05  5.37720116e-05 -1.01672864e-04]
lime,dna,logit,baseline,original,"[ 1.8222832e-04 -2.0972581e-04 -4.1792737e-05 -6.3298180e-06
 -9.0702510e-05]"
lime,dna,logit,baseline,original,"[ 7.6383265e-05  1.1830771e-05 -1.6798213e-04 -1.5709756e-04
 -9.8935425e-06 -1.7583526e-04 -1.3900544e-04]"
lime,dna,logit,baseline,original,"[-7.5973119e-05  1.0780009e-06 -2.1663799e-04 -3.4601166e-05
 -8.3822975e-05]"
lime,dna,logit,baseline,original,[ 0.0001171  -0.00039091  0.00021621 -0.00037046]
lime,dna,logit,baseline,original,[-1.7595844e-04 -2.5993200e-05 -3.1748647e-04]
lime,dna,logit,baseline,original,"[ 7.6206634e-05 -8.4579915e-06 -4.0737557e-04 -2.2206383e-04
 -1.9897094e-04 -2.1661830e-04 -2.3150755e-04 -2.5107323e-05]"
lime,dna,logit,baseline,original,[ 3.5125128e-04 -1.5496135e-04  2.7567046e-04 -6.0938306e-05]
lime,dna,logit,baseline,original,"[ 2.3288889e-04 -7.4093870e-05  5.4814158e-05 -8.9953683e-05
  1.3227155e-04  8.4213505e-05]"
lime,dna,logit,baseline,original,"[-1.4912379e-05  4.3391821e-05  1.2347051e-04  2.0426404e-04
  2.0207938e-04 -1.3031549e-04 -4.2259795e-05]"
lime,dna,logit,baseline,original,[-2.9205588e-05  6.5568172e-05 -3.9534824e-04 -3.6413842e-04]
lime,dna,logit,baseline,original,[ 2.0143640e-05 -4.4591816e-05 -4.9519080e-05 -1.0625081e-04]
lime,dna,logit,baseline,original,"[-7.2395254e-05 -1.4146301e-04 -2.8817490e-04 -1.1186380e-04
 -1.1670693e-04]"
lime,dna,logit,baseline,original,[-0.00011531  0.00014083 -0.00062262]
lime,dna,logit,baseline,original,"[ 9.7520722e-05  2.4267798e-04 -5.0025108e-05 -1.4194753e-04
 -1.2709709e-05 -1.1140760e-04 -3.5566301e-04 -2.3156032e-04
 -2.2404436e-04 -2.0609470e-05]"
lime,dna,logit,baseline,original,"[-3.1452207e-04 -4.7032587e-04 -1.1019982e-04 -3.5372947e-04
  2.2108611e-04 -2.2179971e-04  1.4574759e-04  7.8239864e-05
 -8.8348752e-05 -2.6095108e-04]"
lime,dna,logit,baseline,original,"[ 2.5234598e-04 -1.9127449e-04  1.2564324e-05 -9.8202672e-06
  6.5737881e-06]"
lime,dna,logit,baseline,original,"[ 5.49829565e-05 -5.40483525e-05 -7.53290951e-05 -1.23777165e-04
 -1.03076221e-04 -1.52297740e-04  2.92619865e-04 -1.51994478e-04
  1.12072565e-04 -6.65853076e-05  1.84946693e-05 -5.44023569e-05]"
lime,dna,logit,baseline,original,[-8.3048944e-05  8.6057975e-05  2.7618909e-05  5.7148205e-05]
lime,dna,logit,baseline,original,"[ 1.4602818e-04 -9.8273282e-05  1.5632097e-05 -8.6686981e-05
 -2.1433450e-04]"
lime,dna,logit,baseline,original,"[ 4.5223976e-05  1.6905833e-05 -2.1647617e-04 -2.8392510e-04
 -2.8888945e-04 -3.8210815e-04 -1.5703574e-04 -9.5396768e-05
 -3.8669942e-04 -4.5830384e-06]"
lime,dna,logit,baseline,original,"[-1.0138564e-04 -6.8786612e-05  1.7271750e-04 -1.2683496e-04
  2.0118337e-04 -5.9991365e-04]"
lime,dna,logit,baseline,original,"[ 9.4522060e-05  1.3456217e-04 -2.6138761e-05  4.2446140e-06
  1.3307024e-04]"
lime,dna,logit,baseline,original,"[ 1.3853374e-04 -7.0825510e-05 -6.7450739e-05 -2.6694888e-05
  3.8543851e-05 -3.1971886e-05 -2.8359891e-05]"
lime,dna,logit,baseline,original,[-3.4457160e-05  5.4605931e-05 -3.3754215e-04 -1.1438389e-04]
lime,dna,logit,baseline,original,[ 3.3003151e-05  1.4905242e-04  6.2389395e-06 -2.2051943e-05]
lime,dna,logit,baseline,original,"[ 1.04890205e-04 -2.74415885e-04 -5.28218225e-05  8.58295243e-06
  2.94114463e-04 -1.02710910e-04]"
lime,dna,logit,baseline,original,"[ 9.32193361e-05 -4.62008640e-04 -4.19760123e-04 -2.08579004e-05
 -1.08791515e-04 -2.40066089e-04]"
lime,dna,logit,baseline,original,"[ 3.7070047e-05  9.8494813e-05 -4.5251232e-05  6.1546569e-05
  4.6962854e-05 -1.7217721e-04 -1.1752866e-04 -2.6977994e-04
  2.1167006e-04  2.1216294e-04]"
lime,dna,logit,baseline,original,[ 5.19540918e-05 -1.08129425e-04 -6.10856165e-04 -8.22667265e-04]
lime,dna,logit,baseline,original,[-2.5523536e-06 -2.2264430e-04 -9.2199887e-05 -3.7984026e-04]
lime,dna,logit,baseline,original,"[ 1.1037076e-04 -2.0300495e-04 -7.9332400e-05 -9.0075453e-05
 -3.4913290e-04  4.7385824e-05 -1.4233122e-04]"
lime,dna,logit,baseline,original,[ 7.0319395e-05 -1.5885675e-04  3.0117535e-05 -2.6319531e-04]
lime,dna,logit,baseline,original,"[ 1.0830654e-04  1.6040105e-04  1.5773013e-04 -3.8843602e-05
 -5.7744811e-04 -3.4931256e-04 -2.1999593e-04 -8.4025552e-05
 -1.6449933e-04 -3.5905535e-04]"
lime,dna,logit,baseline,original,"[ 1.6965972e-04 -2.6733091e-05  7.6119213e-05  7.4575306e-05
 -2.6733123e-04 -1.0209260e-04 -1.2562179e-04 -3.2238589e-05
 -2.4566380e-04 -4.5003105e-04]"
lime,dna,logit,baseline,original,"[ 2.8132403e-05  4.5701354e-06  2.0422562e-05 -1.6916649e-04
 -2.6771831e-04]"
lime,dna,logit,baseline,original,"[-2.4831914e-05 -7.1387069e-05  5.0344879e-05  2.8849527e-04
  5.6286517e-06]"
lime,dna,logit,baseline,original,[ 5.40432193e-05  1.10749126e-04 -6.05161131e-06 -1.36712420e-04]
lime,dna,logit,baseline,original,"[ 1.46249338e-04 -1.41498167e-05 -1.35337104e-05 -1.05964544e-04
 -1.85495828e-05 -2.48906668e-04  1.36330404e-04 -1.30723114e-04
  1.38600299e-04 -3.04997084e-05  1.71852647e-04 -1.22086727e-04
  2.24852774e-04 -2.98194354e-05  2.28778445e-04 -1.71899563e-04]"
lime,dna,logit,baseline,original,"[ 1.7693988e-04 -1.0453530e-04 -3.7769099e-05  2.5437353e-04
 -1.6879031e-04]"
lime,dna,logit,baseline,original,"[ 1.30863889e-04  6.42109590e-05 -1.84302662e-05 -9.82764177e-05
  1.07057997e-04  1.02661324e-04 -1.26805433e-04]"
lime,dna,logit,baseline,original,"[ 0.00028384  0.00025657 -0.00027273 -0.00025538  0.00016269 -0.00012065
 -0.00015404 -0.00030398 -0.00032208 -0.00045366]"
lime,dna,logit,baseline,original,"[-1.4297621e-04  1.9624980e-05 -5.4555458e-05 -2.6063452e-04
 -2.0399500e-05]"
lime,dna,logit,baseline,original,"[-8.2440674e-06 -1.3260473e-04  1.6557053e-04 -9.5933676e-05
  2.7412456e-04 -2.0624138e-05]"
lime,dna,logit,baseline,original,"[-3.1330858e-04 -8.5242900e-05 -1.0135454e-04  2.5072415e-05
 -1.0808034e-05]"
lime,dna,logit,baseline,original,"[ 1.0113051e-04 -2.2907632e-05  1.1320189e-04  7.2306677e-05
 -1.9649188e-04  1.3429482e-04 -1.9654301e-04]"
lime,dna,logit,baseline,original,"[ 5.9187845e-05  3.1756041e-05 -2.4559331e-04  9.9891513e-05
 -1.1906797e-04]"
lime,dna,logit,baseline,original,"[-1.4986453e-05  1.2889906e-04 -3.3675451e-04 -3.7707840e-05
 -2.1817831e-04 -2.1629427e-04 -4.6451658e-04 -1.9802799e-04]"
lime,dna,logit,baseline,original,[-1.3146515e-05 -1.6888541e-04  7.6129429e-05 -2.4707682e-04]
lime,dna,logit,baseline,original,"[ 1.1524918e-04 -9.0858921e-05 -1.3568193e-04 -2.4814706e-04
 -1.5578538e-04]"
lime,dna,logit,baseline,original,[ 0.00013995  0.00045938 -0.00093367]
lime,dna,logit,baseline,original,"[ 1.5036829e-05 -7.5038479e-05  9.4654250e-05  1.0584269e-04
  1.6737725e-04]"
lime,dna,logit,baseline,original,"[ 1.8998049e-04  3.1869859e-05  9.2209084e-06  8.0991420e-05
  9.3088020e-05 -4.1661551e-04]"
lime,dna,logit,baseline,original,"[-1.6348757e-05 -2.2100484e-04 -2.4346558e-04 -3.2081059e-04
 -3.5158149e-04]"
lime,dna,logit,baseline,original,"[ 2.0182088e-04 -2.1670567e-04 -6.1413237e-05 -4.9699843e-04
 -4.8335144e-04]"
lime,dna,logit,baseline,original,"[ 1.19070114e-06  7.54435168e-05 -1.12549715e-04 -1.92015825e-04
 -4.00195095e-05]"
lime,dna,logit,baseline,original,[ 1.10846544e-04  2.79327098e-04 -5.80885739e-04  6.52197268e-05]
lime,dna,logit,baseline,original,"[ 2.1826490e-06 -4.2588916e-05 -5.8155158e-05  1.9093804e-04
  5.6330883e-04  1.2536900e-04]"
lime,dna,logit,baseline,original,"[ 2.2471377e-04 -1.7475855e-04  3.7370432e-05  1.6185310e-04
 -1.9717516e-04]"
lime,dna,logit,baseline,original,[ 7.2832649e-05  2.4732333e-04  7.9787191e-05 -3.7370331e-04]
lime,dna,logit,baseline,original,"[-4.5262095e-05  8.0683443e-05  4.5125340e-05  1.6460806e-05
  2.4194531e-04 -1.2778147e-04  1.5221730e-04 -8.3104125e-05
 -5.9325037e-05 -6.5388740e-06]"
lime,dna,logit,baseline,original,[-3.6622300e-06 -7.3337927e-05 -2.8991242e-04 -7.1519673e-05]
lime,dna,logit,baseline,original,[-7.27412989e-05 -1.12980764e-04 -8.15028689e-05 -2.48372904e-04]
lime,dna,logit,baseline,original,"[-4.4159009e-05 -4.6607151e-05 -3.8260587e-05 -3.2050226e-05
 -5.5551594e-05]"
lime,dna,logit,baseline,original,[ 0.00011728 -0.00015945 -0.00023008 -0.00024187  0.00021316]
lime,dna,logit,baseline,original,"[ 1.8160281e-04  2.5273307e-04  2.6692176e-05 -7.6554279e-05
 -8.3148232e-05]"
lime,dna,logit,baseline,original,[ 1.1708378e-04  1.0632517e-04  6.6584587e-05 -7.1036955e-04]
lime,dna,logit,baseline,original,"[ 5.1711089e-05 -1.5562658e-04 -8.6723441e-05 -3.6521873e-04
 -1.2759381e-04]"
lime,dna,logit,baseline,original,"[-1.7724000e-05 -4.7549373e-05 -9.4704330e-05 -1.1861662e-04
 -1.1241366e-04 -2.4891703e-04]"
lime,dna,logit,baseline,original,[ 1.4248429e-04  2.5369736e-05 -2.7015632e-05 -2.8878212e-04]
lime,dna,logit,baseline,original,"[ 6.4006133e-05 -6.4629130e-05 -1.9513987e-04 -1.1921127e-04
 -7.0119277e-05 -1.3328809e-04]"
lime,dna,logit,baseline,original,"[-2.10971339e-05  7.58330279e-05  6.22638036e-05 -1.01879064e-04
  1.44798541e-04 -4.34750691e-05]"
lime,dna,logit,baseline,original,"[ 3.4655444e-05  3.6845435e-05 -6.3549727e-05 -5.7079237e-06
 -1.2729596e-04 -2.2385037e-04  6.3783489e-05  3.0955438e-05
  1.4617760e-04  3.1936961e-05 -5.7656318e-05 -5.7395664e-05]"
lime,dna,logit,baseline,original,"[ 2.42339447e-04  1.91070139e-04  1.85932964e-04 -1.25773251e-04
 -1.18164346e-04  4.37889248e-05]"
lime,dna,logit,baseline,original,"[-5.9459358e-05 -3.7634712e-05  9.3592331e-05 -1.8175986e-05
  2.6226044e-05 -8.7146938e-05 -2.9444695e-05 -2.8413429e-04
 -4.6610832e-05 -2.0613453e-04 -1.5164563e-04 -1.7451581e-05]"
lime,dna,logit,baseline,original,[-1.7338603e-04  4.1393100e-04  2.4120200e-05]
lime,dna,logit,baseline,original,"[-3.7302940e-05 -6.6572538e-05 -2.4552437e-04  1.8721167e-04
 -7.8974350e-05 -8.6438769e-05 -1.6745477e-04]"
lime,dna,logit,baseline,original,[ 0.00019983  0.00030818 -0.00022117 -0.00050958]
lime,dna,logit,baseline,original,[ 0.00025793 -0.00028297 -0.00028867 -0.00043614]
lime,dna,logit,baseline,original,"[ 5.9831869e-05 -1.3064074e-05  1.2539176e-05 -8.2095226e-05
 -5.5233522e-06  2.1648297e-05 -3.5357818e-05]"
lime,dna,logit,baseline,original,"[ 1.14106006e-04 -3.49241818e-05  8.76415434e-05  1.82852353e-04
  1.03510902e-04]"
lime,dna,logit,baseline,original,"[ 2.1875845e-05 -2.5045246e-04 -1.9966006e-04 -4.4332442e-04
 -5.5656809e-04]"
lime,dna,logit,baseline,original,"[ 8.6339423e-06 -3.6056392e-04  3.0580039e-05 -1.1812520e-04
 -2.6400850e-04]"
lime,dna,logit,baseline,original,"[ 1.3201403e-04 -2.2842384e-04 -2.5683019e-04 -2.6526267e-04
  8.8957895e-05]"
lime,dna,logit,baseline,original,"[ 6.3558575e-05 -1.0775600e-04 -1.6065047e-04 -2.3345649e-04
  1.9420416e-04  3.2374403e-05]"
lime,dna,logit,baseline,original,[ 1.0003237e-04 -6.7877016e-05 -9.2386705e-05 -4.2488513e-04]
lime,dna,logit,baseline,original,[ 0.00015467 -0.00039121 -0.00015565 -0.00039915]
lime,dna,logit,baseline,original,[-0.00013017  0.00024404  0.00015436]
lime,dna,logit,baseline,original,"[ 5.71942910e-05  6.17626138e-05 -2.60998695e-05  6.14180390e-05
  8.85537520e-05  1.94147560e-05  7.94787484e-05  5.06498109e-05
  1.74336310e-05  1.46447155e-05  1.54579422e-04 -4.14002934e-05
  8.75584810e-05 -1.15402006e-04]"
lime,dna,logit,baseline,original,"[ 1.60217227e-04 -7.84652730e-05  1.04154256e-04 -1.29378226e-04
  1.36514427e-05 -1.06128704e-04  2.36660708e-04 -5.13316991e-05
 -1.75683846e-04  1.06241405e-05 -2.70175282e-04  2.30668338e-05]"
lime,dna,logit,baseline,original,[ 1.3704921e-04  1.0366895e-04 -5.2718493e-05 -3.4572993e-04]
lime,dna,logit,baseline,original,"[ 9.0170419e-05 -7.3068957e-05  4.2555901e-05 -2.3829083e-04
 -1.6356297e-04]"
lime,dna,logit,baseline,original,"[ 4.8905324e-05  3.6886145e-06  2.0590963e-04 -1.2623836e-05
  2.8337122e-04  4.5756850e-04  1.7805487e-05]"
lime,dna,logit,baseline,original,[ 1.2255156e-04 -6.2100400e-05 -1.8535682e-04  6.2400104e-05]
lime,dna,logit,baseline,original,"[ 2.9009359e-05  6.3192660e-05 -2.3929522e-04 -1.4339986e-04
 -6.0276926e-04]"
lime,dna,logit,baseline,original,[-5.3390570e-05  8.4903673e-05 -7.9196871e-05 -1.9041599e-04]
lime,dna,logit,baseline,original,"[ 7.69984181e-05  2.32938364e-05 -1.04902836e-04  1.11585687e-05
 -3.39184262e-05]"
lime,dna,logit,baseline,original,"[ 1.0999827e-04 -1.5090207e-04 -1.3536356e-04 -1.3668732e-04
 -1.8785425e-04 -9.1180482e-05 -2.8093188e-04 -1.5666624e-04]"
lime,dna,logit,baseline,original,"[-7.17943476e-05  9.93199428e-05  1.06454201e-04 -2.57085212e-05
  3.74157135e-05  3.30486277e-04 -1.06416745e-04]"
lime,dna,logit,baseline,original,"[-2.8037975e-05 -3.3692195e-05 -1.7425242e-04 -3.2176689e-04
 -8.9539855e-05 -2.1774098e-04 -2.3432780e-05 -8.5792970e-05
 -3.6854402e-04 -2.6056019e-04]"
lime,dna,logit,baseline,original,[ 1.0488831e-04 -1.9576002e-04  6.0892244e-06 -1.1075816e-04]
lime,dna,logit,baseline,original,[ 3.958882e-06  1.351107e-04 -5.126551e-04]
lime,dna,logit,baseline,original,"[ 5.2269184e-05 -5.7414133e-04 -2.4855579e-04 -7.6271105e-04
  1.8580849e-04  1.1367658e-04 -2.1269658e-04  4.5621520e-04]"
lime,dna,logit,baseline,original,"[ 9.3945870e-05 -6.0334114e-05  3.9598799e-05  3.5201101e-05
 -8.2793245e-05 -4.8267957e-05  1.2141943e-05]"
lime,dna,logit,baseline,original,"[ 2.8308446e-04 -2.2766287e-04 -6.1411243e-05  2.5058644e-05
 -9.5149233e-05]"
lime,dna,logit,baseline,original,"[-4.7908088e-06 -9.5882526e-05 -1.2200972e-04 -2.3375771e-06
 -1.5105659e-04]"
lime,dna,logit,baseline,original,[-1.0494425e-05 -8.9903615e-06 -1.4642585e-04 -2.2535451e-04]
lime,dna,logit,baseline,original,"[ 5.6488745e-05  3.7419399e-05  8.2441606e-05 -8.0786151e-05
 -2.3884584e-04]"
lime,dna,logit,baseline,original,"[-2.8707789e-05  1.8463683e-05 -2.8397448e-04 -3.5309134e-04
 -3.1533177e-04]"
lime,dna,logit,baseline,original,"[ 9.96870949e-05  1.14395734e-04  1.61327436e-04 -9.26712673e-05
 -2.94036545e-05 -8.26689575e-05]"
lime,dna,logit,baseline,original,"[ 6.1747021e-05  1.5626135e-04 -2.4363635e-05 -1.0443380e-04
 -3.4253037e-04]"
lime,dna,logit,baseline,original,"[ 2.8878942e-04 -1.9071557e-04 -4.7584838e-04  9.9585532e-06
 -9.6806019e-05]"
lime,dna,logit,baseline,original,[ 5.1960811e-05 -2.1929630e-04 -1.4903590e-04 -3.3923963e-05]
lime,dna,logit,baseline,original,[-1.3263401e-06  3.1570082e-05 -2.4323027e-04 -2.9357334e-04]
lime,dna,logit,baseline,original,[-3.2907352e-05 -1.5283097e-04 -2.3331493e-04]
lime,dna,logit,baseline,original,"[ 2.1330619e-04  2.2482023e-05 -2.2887278e-04 -2.1116783e-04
 -2.5133029e-04]"
lime,dna,logit,baseline,original,"[ 7.1177259e-05 -1.6642734e-04 -2.3834407e-05 -5.6722201e-05
  1.1068396e-04 -1.8993020e-04]"
lime,dna,logit,baseline,original,[-5.5362536e-05 -9.0709837e-06 -4.1691535e-05 -3.7495952e-04]
lime,dna,logit,baseline,original,[-8.0429505e-05  2.2275747e-04 -8.3111714e-05 -5.9793255e-04]
lime,dna,logit,baseline,original,[-7.1996852e-05 -1.0677960e-04 -4.8481292e-04 -2.6649324e-04]
lime,dna,logit,baseline,original,"[ 6.3130879e-05 -1.3963615e-04 -1.1100135e-04  4.2282270e-05
 -6.1195850e-04]"
lime,dna,logit,baseline,original,"[ 4.3782849e-05 -2.8326403e-04 -8.9247842e-05 -1.9045296e-04
 -2.0666473e-04]"
lime,dna,logit,baseline,original,[ 9.1819093e-05 -5.7816505e-06 -4.7198654e-04]
lime,dna,logit,baseline,original,[ 1.8255619e-04 -3.0276336e-05  4.1370120e-04 -2.1759127e-04]
lime,dna,logit,baseline,original,"[ 2.6679155e-04 -6.2185863e-05  2.8888334e-04 -3.1658237e-05
 -1.8844652e-04]"
lime,dna,logit,baseline,original,"[ 4.7831883e-05  1.3660501e-04  6.5430067e-05  3.5383739e-05
 -3.8701648e-05 -2.0494917e-06]"
lime,dna,logit,baseline,original,[ 1.0892631e-04 -2.5052079e-05  6.5692300e-05 -2.2169764e-04]
lime,dna,logit,baseline,original,"[ 1.6640744e-04 -6.4055734e-05 -5.4873006e-05  7.8380413e-05
 -1.2341015e-04 -4.7243375e-05 -7.7713834e-05]"
lime,dna,logit,baseline,original,"[ 1.2387538e-04  3.8422603e-04  3.4191300e-05  3.7803259e-04
 -1.9946479e-04]"
lime,dna,logit,baseline,original,[ 7.3914431e-05  1.2257128e-04 -1.7740157e-04 -5.0310150e-04]
lime,dna,logit,baseline,original,"[ 1.0888340e-04  9.5099189e-05 -5.2828976e-04 -2.8359273e-04
  7.4715572e-05 -1.1877004e-04 -4.1740193e-04 -3.1866651e-04]"
