explanations,datasets,attributed_fns,methods,reversed,Value
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,0.5
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.25
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.2
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.2
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.2
occlusion,npi,probability,baseline,original,0.25
occlusion,npi,probability,baseline,reversed,1.0
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.25
occlusion,npi,probability,cont_rnd,reversed,1.0
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,0.3333333333333333
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.3333333333333333
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.25
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,0.5
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.25
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.25
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,1.0
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.2
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.2
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.2
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,0.5
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.3333333333333333
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.5
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.5
occlusion,npi,probability,cont_rnd,original,0.5
occlusion,npi,probability,cont_rnd,reversed,1.0
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.25
occlusion,npi,probability,contrastive,original,1.0
occlusion,npi,probability,contrastive,reversed,0.25
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.25
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,1.0
occlusion,npi,probability,baseline,reversed,0.3333333333333333
occlusion,npi,probability,contrastive,original,0.3333333333333333
occlusion,npi,probability,contrastive,reversed,1.0
occlusion,npi,probability,cont_rnd,original,1.0
occlusion,npi,probability,cont_rnd,reversed,0.3333333333333333
occlusion,npi,probability,baseline,original,0.5
occlusion,npi,probability,baseline,reversed,0.5
occlusion,npi,probability,contrastive,original,0.5
