explanations,datasets,attributed_fns,methods,reversed,Value
deeplift,any,logit,baseline,original,[-6.2781477  1.4047083 -1.0729866  5.1338305]
deeplift,any,logit,baseline,original,"[-1.9386718e+00 -3.1048424e+00 -1.2537689e+00 -3.9722008e-01
  3.4800294e-01 -2.4974344e+00 -9.3095410e-01 -4.2275697e-02
  2.5664683e-02  2.3949280e-02 -1.5230935e+00 -1.2819085e-01
 -5.7878292e-01 -1.6081488e-01  5.0809465e-02  2.4991885e-02
  5.0021037e-03 -2.8237113e-01 -2.8437513e-01  2.9600841e-01
 -2.8208727e-01  1.0939000e+00  5.0176010e+00]"
deeplift,any,logit,baseline,original,"[ 0.20853335  0.518853   -0.25361335  0.18794546 -0.55796164 -0.29339728
  0.088341    0.23385465  1.4132705  -0.05892038 -0.46864873 -1.0964363
  0.27194256  0.24929872 -3.1849008   0.5661832   1.1447074  -0.34799883
  0.5759979  -0.41274297  0.30081412 -0.4081709   1.3260937   6.612853  ]"
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[ 5.641796   -5.3362446  -0.99892855 -1.4332812   0.9120037   7.3947    ]
deeplift,any,logit,baseline,original,"[-3.1444604   1.0264573  -2.5871706  -1.0778711  -1.9166129  -0.13374782
 -0.39248556 -0.46592075  0.9719583   0.26949382 -0.7676811  -0.42632425
  7.9568005 ]"
deeplift,any,logit,baseline,original,"[ 2.398202    0.7725862  -4.195855   -1.5496341  -0.7815911  -1.0035655
 -1.1035283  -3.0758038  -0.6265291   2.532102    1.544284    0.07398714
  0.01568991  6.4094176 ]"
deeplift,any,logit,baseline,original,"[ 2.9953876  -2.8347216   0.8167515  -2.167401   -0.12680678 -0.13703461
  6.9011135 ]"
deeplift,any,logit,baseline,original,[-0.7295891   0.01659521 -2.239584   -5.9690313  -5.384666   11.714392  ]
deeplift,any,logit,baseline,original,[ 2.4889548 -1.7524801  5.072674   5.6009684]
deeplift,any,logit,baseline,original,[2.5065124 1.1207677 3.1534662 0.5872971 4.1238832 6.506513 ]
deeplift,any,logit,baseline,original,"[-1.1803625   5.5179563  -0.79991984  0.16747844  2.7829661   1.524652
  0.02300388  0.746634   -0.5867692  -0.5661577   0.7904486   0.06175062
 -0.02075762 -2.1984391  12.323923  ]"
deeplift,any,logit,baseline,original,[  0.7980126 -11.645696    0.4400087  -6.772027   11.246158 ]
deeplift,any,logit,baseline,original,[ 0.36580914 -0.03467424  0.83387107  3.935439  ]
deeplift,any,logit,baseline,original,"[-4.4201884  -2.3829122  -0.86945015 -0.1799672  -0.6313921   0.3413148
 -0.19925448  5.038229  ]"
deeplift,any,logit,baseline,original,[-5.611863   3.4472418  0.7459413  9.076877 ]
deeplift,any,logit,baseline,original,"[-2.229065   -1.4042594   0.19283274 -0.8161899   1.147611   -0.70963264
  0.7189653   0.08405712  6.0725627 ]"
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,"[-2.1683676   1.315754   -3.36808     1.3352048   0.07048698 -0.8137624
  1.9435632   4.8943377 ]"
deeplift,any,logit,baseline,original,[-0.05129302 -0.4392487   0.20674434  1.082988    7.277585  ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-3.0635095  -0.7135774   0.12721473 -0.9986104  -0.84589076 -0.42027643
  0.41186905  0.10288089  0.11182725  2.114607   -0.6116299  -0.28807828
 -0.14168759  1.9427191  -0.4723689   0.07903046  4.5500846 ]"
deeplift,any,logit,baseline,original,"[-3.4751153   0.33701822 -0.87161916  0.66939646 -0.28164023 -1.2290126
 -0.43208066 -0.64847666  0.39067426 -0.49317735  1.0246651  -0.0388635
  0.7478109  -0.22835189  0.23151739  0.3519996   0.5235402   1.2113638
  7.5601974 ]"
deeplift,any,logit,baseline,original,"[-10.252812   -1.335523   -3.126322    1.641873   -0.7101682   1.2526549
   3.9039586]"
deeplift,any,logit,baseline,original,"[ 3.4286537e+00 -6.1446911e-01 -5.8211756e-01 -1.0223863e+00
 -1.6483258e-01  9.7477764e-02 -1.1823583e-01 -2.3045726e+00
  2.1693830e+00 -6.6989154e-02  2.2638273e-01  2.3959599e-01
  2.4323759e+00  5.2217472e-01  5.0160773e-03 -3.6510256e-01
  6.5491610e+00]"
deeplift,any,logit,baseline,original,"[-1.6567911  -2.6141894   0.19816214  0.23790783 -0.08724463 -0.58733183
  0.22821645 -1.6469672   7.2954335 ]"
deeplift,any,logit,baseline,original,"[-1.893254    0.22148606 -1.7982287   2.1757863  -1.914731    0.35374796
  2.4556775 ]"
deeplift,any,logit,baseline,original,[-12.3981695    2.5213513    0.23160124  -1.0645041    5.555371  ]
deeplift,any,logit,baseline,original,[-0.59760493  3.1760688  -2.95787     0.02297544  5.3636785 ]
deeplift,any,logit,baseline,original,"[-0.17864549 -0.173576   -1.665025    2.0559287   0.25788054  1.0181836
  5.755246  ]"
deeplift,any,logit,baseline,original,"[ 0.2832411   2.3177657   1.7054195   1.4196695  -0.43034473 -1.2363816
 -0.89747405  5.298374  ]"
deeplift,any,logit,baseline,original,"[ 0.17156287 -1.926302   -1.5163792  -0.8533398   1.1240073   0.72113544
 -1.922417    0.2506986   4.145981  ]"
deeplift,any,logit,baseline,original,"[ 4.24005    -4.204761    0.3455592  -0.8809997  -2.2950952   0.9238357
  0.73120284 -1.167532    5.816174  ]"
deeplift,any,logit,baseline,original,[ 0.3364717  2.5019178 -0.6324298 -1.5446391 -1.2166657  5.213579 ]
deeplift,any,logit,baseline,original,"[ 1.8543373  -0.4471491   0.34106892  1.4635633   0.05210125 -0.23269612
  5.811248  ]"
deeplift,any,logit,baseline,original,"[-2.1772072e+00  9.0926301e-01 -9.0139955e-03 -7.1012378e-01
  1.5490433e+00 -1.3490483e+00  5.7790053e-01 -3.8332140e-01
 -5.3996086e-01 -1.2265873e+00 -1.1627410e-01  1.7220527e-03
  7.7025962e+00]"
deeplift,any,logit,baseline,original,"[ 1.5433323   0.9506722  -0.01825043 -0.3819644   0.25910324 -0.69923127
 -0.20714365 -0.56634945  0.02909507 -0.3215419   1.017628   -0.14770705
  0.11599664  6.384074  ]"
deeplift,any,logit,baseline,original,[-1.9725982   0.7349349   0.3791098  -0.50269246 -0.13534176  5.9837127 ]
deeplift,any,logit,baseline,original,"[-4.8224626  -1.011952    1.3981897   0.04576023  0.02532795  1.3449284
 -3.001975    1.3820472   1.1204351   2.667459    0.98305446  5.6819873 ]"
deeplift,any,logit,baseline,original,[-0.54947186  1.2863729   0.55518293  5.3741174 ]
deeplift,any,logit,baseline,original,"[-4.081219   4.5437956 -0.8659848 -1.1641619  4.9841466  4.670332
 10.16244  ]"
deeplift,any,logit,baseline,original,[-1.7578447  -0.31943685  0.03922862 -0.5114908  10.881414  ]
deeplift,any,logit,baseline,original,"[-5.6437498e-01  7.4863273e-01 -9.2337048e-01 -4.3014848e-01
  2.2940110e-01 -8.4466301e-03  9.8839834e-02  4.7895911e-01
 -6.9804347e-01 -2.0330365e+00  5.6069106e-01  4.5209917e-01
  1.5283787e+00 -4.4543511e-01  7.9513073e-01 -1.2585708e+00
  8.7445850e+00]"
deeplift,any,logit,baseline,original,[-0.20375398 -0.500113   -0.3527685   2.066784    0.21662657  6.7875786 ]
deeplift,any,logit,baseline,original,"[ 3.5209699   0.02876132 -0.47397202  0.40680182  1.6527342   1.4752133
  0.8612235   0.6264298   7.6558475 ]"
deeplift,any,logit,baseline,original,[-0.63868225 -0.30525643  0.19360767 13.029957  ]
deeplift,any,logit,baseline,original,[-0.32833573  1.9395336  -0.9702203  -0.918331   -0.24076578  4.301881  ]
deeplift,any,logit,baseline,original,"[-1.6781228   2.083826    0.3375578   0.5551199  -0.7137041  -0.09710245
  0.9873437  -1.1958041  -0.40525618  4.965561  ]"
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[ 3.2804368  -0.13632727 -0.04956688  1.0084862   0.6292378   7.35388   ]
deeplift,any,logit,baseline,original,"[-6.2077985  -0.9658683   0.72472763 -1.4158981   1.0709062   0.10690945
  0.8741052   5.726983  ]"
deeplift,any,logit,baseline,original,[-4.753406   1.2761314  0.3786003  0.8879984  5.10101  ]
deeplift,any,logit,baseline,original,[0.43258578 2.4441476  1.7871923  0.46597734 0.19733009 4.8180127 ]
deeplift,any,logit,baseline,original,"[-14.074716    -2.0861585   -0.97092056   0.6839485    6.5543523
   4.096117  ]"
deeplift,any,logit,baseline,original,[-7.141811    0.7042264  -0.65955275  0.8976667 ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-8.7873440e+00 -3.5208020e+00 -1.4070821e+00 -8.3862484e-01
 -2.3854519e-01 -1.7919991e+00 -7.7691996e-01 -3.5229087e-01
  7.2376236e-02 -1.7386591e-01  7.7937230e-02 -1.4057075e+00
  2.2003570e+00  1.6186647e-03  1.5716028e+00  6.0759916e+00]"
deeplift,any,logit,baseline,original,[-0.527087   -0.79239315 -1.2063291   1.6900933   7.4039145 ]
deeplift,any,logit,baseline,original,[-2.226283   -0.70755297  1.6588781   6.911863  ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,[-4.1587634   0.2076417  -0.26452938  7.965809  ]
deeplift,any,logit,baseline,original,[-2.291845   -1.4506769  -1.9089916  -0.74314976 -2.6043096 ]
deeplift,any,logit,baseline,original,[ 5.4655905 -2.124808  -2.5663002  4.5818634]
deeplift,any,logit,baseline,original,[-3.4989433  4.94984   11.689614 ]
deeplift,any,logit,baseline,original,[ 5.1324997  -1.0430235  -0.9899433  -0.84668887  7.542096  ]
deeplift,any,logit,baseline,original,"[ 4.5339475  -1.636293    0.70576525 -0.46962172 -0.13624021 -0.10219081
  5.7177167 ]"
deeplift,any,logit,baseline,original,[  5.6399217  -10.286027    -0.52372384  -5.499518  ]
deeplift,any,logit,baseline,original,[  5.6399217  -10.286027    -0.52372384  -5.499518  ]
deeplift,any,logit,baseline,original,[-3.527208    5.985477   -0.74749744 -2.494494    7.009948  ]
deeplift,any,logit,baseline,original,[-4.0159664  -2.474566    0.09707247  1.6530459   0.23077911]
deeplift,any,logit,baseline,original,"[-2.1533408  -0.10708076 -0.6798541   0.638332   -0.7477135   0.64008904
  2.3255835  -1.3213615  -0.1685696  -0.16290915  9.616661  ]"
deeplift,any,logit,baseline,original,[-3.2255204   0.8411987   0.15828617  4.2910304 ]
deeplift,any,logit,baseline,original,"[ 1.2888613  -0.56644404  0.5068011   1.2400662  -0.8043473  -1.5521708
  0.6632566  -1.6026797  -0.80897164  0.93715614  2.3499155  -0.8296137
  1.5335925   5.628615  ]"
deeplift,any,logit,baseline,original,"[ 0.8063923   4.5154915  -0.31762937  0.50799644 -0.06940854 -1.1642275
 20.742086  ]"
deeplift,any,logit,baseline,original,[ 2.1578202   0.4824405   0.35981518 10.749618  ]
deeplift,any,logit,baseline,original,[4.268887  0.5953339 0.5264508 0.6687937 4.5360537]
deeplift,any,logit,baseline,original,[-2.5758479   3.0416791  -0.35287124  1.8600681 ]
deeplift,any,logit,baseline,original,"[-2.3528876e+00 -1.1765789e+00 -7.7980047e-01 -2.4112457e-01
 -9.3772054e-01 -1.6355280e+00 -1.2158564e+00 -1.6672127e+00
 -2.1118695e-01 -2.7723720e+00  2.6025921e-03 -5.0730699e-01
  6.0712624e-01 -4.1280282e-01  6.3965064e-01  1.6372471e+01]"
deeplift,any,logit,baseline,original,[-3.952269    1.369843    0.8806186   0.48752978  4.379482  ]
deeplift,any,logit,baseline,original,[ 1.5166166 -1.5090102  6.825612 ]
deeplift,any,logit,baseline,original,"[-0.6487048   3.0840952   2.4517272  -1.0986551   1.0486667  -0.44255084
  2.1954896   4.9117126   0.4777546  -1.5959753   3.1311884   6.5217204 ]"
deeplift,any,logit,baseline,original,[-3.4989433  4.94984   11.689614 ]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[-9.1570835  -1.4469205   0.07910186  0.47228462]
deeplift,any,logit,baseline,original,[-2.6892214  0.768555  -0.8751964  4.4994965]
deeplift,any,logit,baseline,original,[ 1.5611253 -3.2802787 -1.9649392  1.0539991  8.1348505]
deeplift,any,logit,baseline,original,"[-5.0758076   1.2577047  -0.9935184  -0.79353565 -0.2300766  -1.8454989
 -0.7453185  -2.8328364   0.14472857 -0.95961034 -0.03356751  0.82401973
 -0.8128375   0.03368502  4.5935645 ]"
deeplift,any,logit,baseline,original,"[-2.8934238  -2.227867   -1.0880384  -0.15669069 -0.3338387   0.11959592
  4.858091  ]"
deeplift,any,logit,baseline,original,"[ 0.8569013  -0.1186828   0.87030905  0.42830765  0.48726153 -1.0089158
  0.19359492 -2.3738408   2.0886219  -0.1517823   0.5588041  -2.1189299
 -0.05411616  2.0794172   2.8920085  -0.3242348   0.53190404  0.46100974
  4.246366  ]"
deeplift,any,logit,baseline,original,[ 1.160402    0.74078286  0.14496553 -0.7304179   0.41132042 12.657484  ]
deeplift,any,logit,baseline,original,"[-4.217388   -0.10574377 -0.23731154 -1.0352932  -0.29021215 -0.07777852
 -1.4349093   1.0406393   0.27573666 -0.07900718 -0.18091467 -1.0420724
  0.6875554  -3.4985619  -0.46125287  1.066784    5.5260854 ]"
deeplift,any,logit,baseline,original,[-4.5684433  -8.404434    2.2681966   0.7775434   0.66570807]
deeplift,any,logit,baseline,original,[-0.54947186  1.2863729   0.55518293  5.3741174 ]
deeplift,any,logit,baseline,original,[ 7.059502   0.7655418 -3.4624453  0.9460845  7.822743 ]
deeplift,any,logit,baseline,original,"[-1.4523041  -1.3189294  -0.78700155 -0.25393736  0.78777313  0.13426504
 -0.117339    0.09054343  4.0789747   2.0102232  -1.6290157  -0.39179796
 10.4599905 ]"
deeplift,any,logit,baseline,original,"[-0.6677817  -1.174146   -0.9512128   2.1634283  -0.00845012  1.0068407
  1.1179817  -0.07747707  1.2117295   1.3874114 ]"
deeplift,any,logit,baseline,original,[-4.697703   3.136644   0.7900076  6.1269026]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[-4.1587634   0.2076417  -0.26452938  7.965809  ]
deeplift,any,logit,baseline,original,"[-1.1693145e+00 -4.7817007e-01 -4.3766665e-01  1.5411094e-01
 -3.0355641e-01  5.4325759e-03 -4.3720669e-01 -8.4308743e-01
 -8.1452465e-01 -1.4341880e+00  1.2798719e+00 -1.0858474e+00
  8.7939121e-02 -2.4304540e-01  1.3837444e+00  8.4529144e-01
  2.5582847e-01  7.9919195e+00]"
deeplift,any,logit,baseline,original,[-3.6750665   1.3625909  -0.56930345  0.9164605   5.9821053 ]
deeplift,any,logit,baseline,original,[-3.8809667   0.7743876  -0.27143505  0.21787769  6.8060784 ]
deeplift,any,logit,baseline,original,[-2.1372476  -0.36834124  0.03683933 -0.7489959   6.4630823 ]
deeplift,any,logit,baseline,original,[-4.6441016   0.90098965 -0.09753209  3.6859431 ]
deeplift,any,logit,baseline,original,[-0.44450283 -1.7355931   1.0587986  11.344614  ]
deeplift,any,logit,baseline,original,"[-5.197198    1.1097488   1.9493074  -0.55806804  0.6302816  -1.905031
 -0.71937704  0.64354193 -0.43182984 -0.8948472   0.19233888  0.18899912
  1.915778    0.8953856   5.9829645 ]"
deeplift,any,logit,baseline,original,"[-2.2176843  -0.42730188 -0.65509903  0.6117729   0.303836   -0.9214064
 -0.5263573  -0.19423977  0.15071893 -0.8391889  -0.26286736 -0.755026
  0.94257724  0.5931647  -2.73187     7.5989013 ]"
deeplift,any,logit,baseline,original,"[-3.8375192  1.0917953  0.2540355 -2.1716125 -2.4178247  1.3277872
  5.422837 ]"
deeplift,any,logit,baseline,original,"[-1.2349441   0.9595567   0.4127352   0.280008    1.4844726   0.23066172
  0.64057463  2.712857  ]"
deeplift,any,logit,baseline,original,[-4.052472    0.10620064  1.7358755  17.648375  ]
deeplift,any,logit,baseline,original,[-7.2758894  2.6745305 -1.4295796  4.095183 ]
deeplift,any,logit,baseline,original,[-3.7882063   0.21346396  1.8710537   5.489335  ]
deeplift,any,logit,baseline,original,[ 0.24379495 -1.2111936   0.5266877  -1.4511784   0.05489578  7.9561763 ]
deeplift,any,logit,baseline,original,"[-3.3526154   3.0719447  -0.23841035 -2.8865166   1.738335    0.3538371
 -1.3046098   1.4436275   1.5534365 ]"
deeplift,any,logit,baseline,original,[ 1.4285651   6.306164   -0.66488594  7.479065  ]
deeplift,any,logit,baseline,original,[-5.847256    1.9221139   0.08734962  1.113256   -0.42704412  8.524279  ]
deeplift,any,logit,baseline,original,"[-0.34094724 -1.1314201   0.47008744 -1.230849   -0.56906474  1.8640871
  0.05337768 -0.15916196 -0.46032074  1.350872    1.6962819   5.505195  ]"
deeplift,any,logit,baseline,original,[ 0.48875737  0.51643884 -0.53961754 -0.36573607  0.9610408   8.111454  ]
deeplift,any,logit,baseline,original,[-6.010841    3.7803888  -0.33288032 12.44777   ]
deeplift,any,logit,baseline,original,[-17.722313   18.101345    0.5844922   0.3013618   1.311126    0.7114018]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-0.98417485 -0.21743196 -1.0694929   0.41769922 -0.6083068   2.7481165
 14.087704  ]"
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,"[ 0.04249079 -0.318775   -0.2938512  -0.4620134  -0.43007958 -0.10974296
  0.3346941  -0.34823006 -0.01820433 -1.2435203   0.22154966  0.07090016
 -0.09358608  0.62144625  0.77160174 -2.8500543  -0.75045514  2.0518818
  1.7445769   6.6798687 ]"
deeplift,any,logit,baseline,original,[-9.1570835  -1.4469205   0.07910186  0.47228462]
deeplift,any,logit,baseline,original,"[-3.872493   -1.0355629  -1.594833   -1.2185905  -1.0848951  -1.826166
 -2.5722344  -0.6771471  -0.16413105 -0.98459256 -1.5256885  -0.651769
  0.6494039  -0.12012443  0.6285761   5.617823  ]"
deeplift,any,logit,baseline,original,"[ 3.6661646   0.5118531   0.32237864  1.1042534   0.94090825  1.3798661
  0.8487928   0.92246747  1.0206928   0.7608451   0.62797034 -0.22693887
  1.2292889   0.48516488  0.4033935   0.42443964  0.4420227   0.6681979
 -0.0669906   0.1591693   0.33491102  5.4008365 ]"
deeplift,any,logit,baseline,original,[2.339661  1.0529215 0.5053757 3.247593 ]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,"[-4.9175677   1.4787682  -0.65515095  0.19734025 -0.64049685 -0.56636095
  0.05085345  0.1395493  -0.26645926 -0.4043365  -0.56359136  0.8244276
  0.8105315   1.2883706   4.0755715 ]"
deeplift,any,logit,baseline,original,[11.039816  -8.393191   0.6867714  1.3966566  1.8289367]
deeplift,any,logit,baseline,original,[ 4.8716865 -2.8069303  2.7393785]
deeplift,any,logit,baseline,original,[-0.54947186  1.2863729   0.55518293  5.3741174 ]
deeplift,any,logit,baseline,original,[-1.9194683  -0.5413867   0.10459581 -0.76132506 -0.30505532  6.304704  ]
deeplift,any,logit,baseline,original,[-6.2508574  1.4834911 -1.2254256  1.1706636  6.733681 ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-0.33600783  0.12302893 -2.0637658  -1.2073791   2.127415    1.5354459
  1.895708    2.130805  ]"
deeplift,any,logit,baseline,original,[0.05651383 0.88462913 0.8730817  0.28637105 0.6343889  6.019599  ]
deeplift,any,logit,baseline,original,[-2.3157527   0.6617548  -1.1308324  -0.98160803  1.2675991 ]
deeplift,any,logit,baseline,original,"[ 4.0384035   0.6975623   1.3560015   2.3210495  -0.43058574 -1.3249476
 -0.74781233 -1.7905378  -0.05742805  7.0175657 ]"
deeplift,any,logit,baseline,original,"[ 2.5893655   0.28700015 -0.0998577  -0.7921711   0.6061721   0.33894363
 -0.04774419  0.15158924 -0.54919356 -0.69177264 -0.05798628  0.18196842
  0.15072383 -0.77685326 -0.21753234  2.6432183  -0.30239347  0.7857081
  4.216258  ]"
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,[ 2.5238392 -2.5451007  0.8418023 -2.3072395 16.485016 ]
deeplift,any,logit,baseline,original,[-4.1587634   0.2076417  -0.26452938  7.965809  ]
deeplift,any,logit,baseline,original,[-4.1587634   0.2076417  -0.26452938  7.965809  ]
deeplift,any,logit,baseline,original,"[ 2.7877293  -1.1970088   0.14241904  0.7520569  -0.1287049   2.3435612
  0.6775238   1.772756   17.306675  ]"
deeplift,any,logit,baseline,original,[-1.2728064   1.5875442   0.20734316 -0.8761575   4.8610687 ]
deeplift,any,logit,baseline,original,"[ 0.91880125  0.37167636  0.20083138 -2.4691393  -0.07989493  1.0386842
 -0.05754354  0.8538123  -0.3994466   0.58974564  1.0064722  -0.37892118
  0.8940948   5.157275  ]"
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,[-0.63868225 -0.30525643  0.19360767 13.029957  ]
deeplift,any,logit,baseline,original,[ 4.464499  -1.1812255  2.5864112 -2.265997   5.098242 ]
deeplift,any,logit,baseline,original,[ 2.4889548 -1.7524801  5.072674   5.6009684]
deeplift,any,logit,baseline,original,[ 0.81664264 -4.2327027   0.8662683   5.713911  ]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[-0.21915767 -1.2408938  -2.2457156   4.4443855   3.190874  ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-2.6024656  -0.36402392 -2.1379578  -0.8401104  -0.8029595  -1.4994438
 -0.10409033  0.28747195 -0.8400339  -0.75360614  0.36429995 -1.3149695
 -0.38530838  0.07871482  6.94298   ]"
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,"[-6.1741123   1.8459098  -2.1205688   0.21779801 -1.8095477  -0.7019491
  2.8192954   0.40770394  9.495445  ]"
deeplift,any,logit,baseline,original,[ 0.81213015  3.092059   -1.1780355   2.8895807 ]
deeplift,any,logit,baseline,original,[-3.7094011 -1.8447405 -0.5412148  4.298061 ]
deeplift,any,logit,baseline,original,"[ 3.4544353  -3.0996423  -0.09704036 -0.19503704 -0.13739282  1.6939876
  6.0797176 ]"
deeplift,any,logit,baseline,original,[-7.6832013  -0.78121483  0.45680633  4.6568637 ]
deeplift,any,logit,baseline,original,[-4.1587634   0.2076417  -0.26452938  7.965809  ]
deeplift,any,logit,baseline,original,[ 1.5637428  -1.2759924   0.10480934 -0.29298455  4.577881  ]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-1.5163845  -0.44563806  0.34900478  0.2595748  -0.16771562 -0.55478585
  0.9348139   1.2693789   0.07108813  1.1836199   0.8903016  -0.3293439
  1.103873    1.230089    0.17245892  0.75263464  3.849381  ]"
deeplift,any,logit,baseline,original,[-3.9194481  -0.5504186   0.79207975  4.7392983 ]
deeplift,any,logit,baseline,original,[ 9.9890585 -0.8054781 -2.8338249 21.695166 ]
deeplift,any,logit,baseline,original,"[-6.544116   -1.277358    0.6712867  -1.821067    0.6301147  -0.02793377
  0.8022532  -1.2619728  -0.7742846   6.1709385 ]"
deeplift,any,logit,baseline,original,[ 7.3070884 -3.57564    0.6711172  5.728344 ]
deeplift,any,logit,baseline,original,"[-0.24627887 -3.4956722  -1.8808236  -2.607771   -0.4698446  -1.4804586
 -1.8870215  -0.8639705  -0.19624372 -0.54839957 -1.2806025  -1.2986177
 -1.1600387  -0.9241278  -0.91790634 -0.99547535  0.18746577 -2.1162002
 -1.3836614  -1.8921561   6.368177  ]"
deeplift,any,logit,baseline,original,[-0.54947186  1.2863729   0.55518293  5.3741174 ]
deeplift,any,logit,baseline,original,[-4.6441016   0.90098965 -0.09753209  3.6859431 ]
deeplift,any,logit,baseline,original,[-0.76461554 -5.4894085   0.18438128  6.0863814 ]
deeplift,any,logit,baseline,original,"[-11.077539    -0.85018367  -2.703959    -0.863863     0.7246477
   0.6186999    1.1872797    3.7169733 ]"
deeplift,any,logit,baseline,original,[-2.6892214  0.768555  -0.8751964  4.4994965]
deeplift,any,logit,baseline,original,[ 5.0906677  -0.90498376  5.083693  ]
deeplift,any,logit,baseline,original,"[-3.4489806   0.32252055 -1.8010192  -1.2317228  -0.426723   -0.3027683
  1.4670478  -1.0692295  -0.2908752   0.7386431  -0.4545974  -0.8087773
 -0.03582814  6.1476126 ]"
deeplift,any,logit,baseline,original,[-0.36773562  0.01560674  0.7101473  -0.00685485  0.05462055  6.394332  ]
deeplift,any,logit,baseline,original,[-11.780316    5.3581276  -1.7194055  -1.8122765   6.5720773]
deeplift,any,logit,baseline,original,[ 0.36580914 -0.03467424  0.83387107  3.935439  ]
deeplift,any,logit,baseline,original,[-1.8851869 -1.2796392  1.1446135 -0.9629859  1.3025962  6.3326187]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[-1.7455239   3.2158935   0.03101481 -0.27583748  1.5261     10.884747  ]
deeplift,any,logit,baseline,original,"[-2.4485836   0.9811833   1.5270454   1.1287729   0.22730467 -0.66969436
  0.21208006  3.1775174 ]"
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[ 2.31038    -0.64835215 -0.04940365  8.20444   ]
deeplift,any,logit,baseline,original,[-2.6892214  0.768555  -0.8751964  4.4994965]
deeplift,any,logit,baseline,original,"[-0.7835102  -4.576963   -1.2001063  -0.7259277   0.07089131 -0.3949464
  6.7491145 ]"
deeplift,any,logit,baseline,original,"[-1.3206242   1.2644279   0.11426749  1.1149346  -1.5367913  -1.9926671
 28.44276   ]"
deeplift,any,logit,baseline,original,[4.0655184  0.89292264 2.4078796  1.6850817  8.804133  ]
deeplift,any,logit,baseline,original,"[ 0.5006283  -1.083147    0.26187083  1.1597843  -0.8296341  -0.54456794
  1.0319748  -1.6320374   1.4841774   4.841862  ]"
deeplift,any,logit,baseline,original,"[ 4.9873705   0.02919427  2.1709824   1.238346    1.3220696  -0.16807851
  0.04063054  0.5708152   0.31069484 -0.8443357  10.596222  ]"
deeplift,any,logit,baseline,original,[-8.541652    4.107114    1.2519996  -0.38660586  0.2555865 ]
deeplift,any,logit,baseline,original,[-2.9332237   0.60692614  1.2510362   6.1421833 ]
deeplift,any,logit,baseline,original,[8.981151   0.16059217 2.155807   5.305809   2.9228463  1.3875198 ]
deeplift,any,logit,baseline,original,"[-0.6520153  -0.23800868  0.5830958  -0.5302577  -1.0725405  -0.7516483
  1.1768932  -2.5743961  -0.01924562  1.9160329   9.461885  ]"
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
deeplift,any,logit,baseline,original,[2.843757   0.95530623 5.6516294 ]
